@type,title,accessLevel,contactPoint/@type,contactPoint/fn,contactPoint/hasEmail,description,identifier,keyword/0,modified,publisher/@type,publisher/name,distribution/0/@type,distribution/0/downloadURL,distribution/0/mediaType,distribution/0/title,distribution/1/@type,distribution/1/downloadURL,distribution/1/mediaType,distribution/1/title,distribution/2/@type,distribution/2/downloadURL,distribution/2/mediaType,distribution/2/title,distribution/3/@type,distribution/3/downloadURL,distribution/3/mediaType,distribution/3/title,distribution/4/@type,distribution/4/downloadURL,distribution/4/mediaType,distribution/4/title,distribution/5/@type,distribution/5/downloadURL,distribution/5/mediaType,distribution/5/title,distribution/6/@type,distribution/6/downloadURL,distribution/6/mediaType,distribution/6/title,distribution/7/@type,distribution/7/downloadURL,distribution/7/mediaType,distribution/7/title,distribution/8/@type,distribution/8/downloadURL,distribution/8/mediaType,distribution/8/title,distribution/9/@type,distribution/9/downloadURL,distribution/9/mediaType,distribution/9/title,distribution/10/@type,distribution/10/downloadURL,distribution/10/mediaType,distribution/10/title,distribution/11/@type,distribution/11/downloadURL,distribution/11/mediaType,distribution/11/title,keyword/1,distribution/12/@type,distribution/12/downloadURL,distribution/12/mediaType,distribution/12/title,distribution/13/@type,distribution/13/downloadURL,distribution/13/mediaType,distribution/13/title,distribution/14/@type,distribution/14/downloadURL,distribution/14/mediaType,distribution/14/title,distribution/15/@type,distribution/15/downloadURL,distribution/15/mediaType,distribution/15/title,distribution/16/@type,distribution/16/downloadURL,distribution/16/mediaType,distribution/16/title,keyword/2,distribution/17/@type,distribution/17/downloadURL,distribution/17/mediaType,distribution/17/title,distribution/18/@type,distribution/18/downloadURL,distribution/18/mediaType,distribution/18/title,distribution/19/@type,distribution/19/downloadURL,distribution/19/mediaType,distribution/19/title,keyword/3,keyword/4,keyword/5,keyword/6,keyword/7,keyword/8,keyword/9,keyword/10,keyword/11,keyword/12,distribution/20/@type,distribution/20/downloadURL,distribution/20/mediaType,distribution/20/title,distribution/21/@type,distribution/21/downloadURL,distribution/21/mediaType,distribution/21/title,distribution/22/@type,distribution/22/downloadURL,distribution/22/mediaType,distribution/22/title,distribution/23/@type,distribution/23/downloadURL,distribution/23/mediaType,distribution/23/title,distribution/24/@type,distribution/24/downloadURL,distribution/24/mediaType,distribution/24/title,distribution/25/@type,distribution/25/downloadURL,distribution/25/mediaType,distribution/25/title,distribution/26/@type,distribution/26/downloadURL,distribution/26/mediaType,distribution/26/title,distribution/27/@type,distribution/27/downloadURL,distribution/27/mediaType,distribution/27/title,distribution/28/@type,distribution/28/downloadURL,distribution/28/mediaType,distribution/28/title,distribution/29/@type,distribution/29/downloadURL,distribution/29/mediaType,distribution/29/title,distribution/30/@type,distribution/30/downloadURL,distribution/30/mediaType,distribution/30/title,distribution/31/@type,distribution/31/downloadURL,distribution/31/mediaType,distribution/31/title,distribution/32/@type,distribution/32/downloadURL,distribution/32/mediaType,distribution/32/title,distribution/33/@type,distribution/33/downloadURL,distribution/33/mediaType,distribution/33/title,distribution/34/@type,distribution/34/downloadURL,distribution/34/mediaType,distribution/34/title,distribution/35/@type,distribution/35/downloadURL,distribution/35/mediaType,distribution/35/title,distribution/36/@type,distribution/36/downloadURL,distribution/36/mediaType,distribution/36/title,distribution/37/@type,distribution/37/downloadURL,distribution/37/mediaType,distribution/37/title,distribution/38/@type,distribution/38/downloadURL,distribution/38/mediaType,distribution/38/title,distribution/39/@type,distribution/39/downloadURL,distribution/39/mediaType,distribution/39/title
dcat:Dataset,DVRPC Pedestrian Counts,public,vcard:Contact,Sean Lawrence,mailto:slawrence@dvrpc.org,"DVRPC collects traffic volume, bicycle, and pedestrian counts at over 5,000 locations each year. The data is collected by the pneumatic tubes you see laying across the road. DVRPC also obtains traffic data collected by other entities and includes that data in its database as a public service. Traffic data is used by transportation engineers and planners, developers, market analysts, and may be of interest to the general public.  This file is updated nightly.

Use RECORDNUM in the location feature and DVRPCNUM in the hourly table to join the two.",c0e52d62-6441-460f-a004-38c0d5a075da,AADP,2016-08-12T18:56:31.175526,org:Organization,Delaware Valley Regional Planning Commission (DVRPC),dcat:Distribution,http://arcgis.dvrpc.org/arcgis/rest/services/Transportation/PedestrianCounts/FeatureServer/0,api,DVRPC Pedestrian Counts,dcat:Distribution,http://dvrpc.dvrpcgis.opendata.arcgis.com/datasets/d2599ca2c6834fb0a858507e2d7897ea_0.geojson,geojson,DVRPC Pedestrian Counts,dcat:Distribution,http://dvrpc.dvrpcgis.opendata.arcgis.com/datasets/d2599ca2c6834fb0a858507e2d7897ea_0.csv,text/csv,DVRPC Pedestrian Counts,dcat:Distribution,http://dvrpc.dvrpcgis.opendata.arcgis.com/datasets/d2599ca2c6834fb0a858507e2d7897ea_0.zip,shp,DVRPC Pedestrian Counts,dcat:Distribution,http://arcgis.dvrpc.org/arcgis/rest/services/Transportation/PedestrianCounts/FeatureServer/1,api,Hourly Pedestrian Counts,dcat:Distribution,http://dvrpc.dvrpcgis.opendata.arcgis.com/datasets/d2599ca2c6834fb0a858507e2d7897ea_1.csv,text/csv,Hourly Pedestrian Counts,,,,,,,,,,,,,,,,,,,,,,,,,DVRPC,,,,,,,,,,,,,,,,,,,,,Pedestrian,,,,,,,,,,,,,Pedestrian Counts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcat:Dataset,DVRPC Demographic and Employment Forecast Data by Municipality - 2010 to 2040,public,vcard:Contact,Sean Lawrence,mailto:slawrence@dvrpc.org,"As the region's metropolitan planning organization (MPO), DVRPC provides technical assistance and services to its member state, county, and local governments; the private sector; and the public. Delaware Valley Data is our periodic series of free data bulletins, data snapshots, and analytical data reports. This analytical data report provides revised 2040 and interim-year population and employment forecasts for the DVRPC region’s counties and municipalities. DVRPC prepared these forecasts in order to incorporate the results of the 2010 Census, account for the ongoing economic recession, and maintain a 30-year planning horizon. 2040 population forecasts were originally adopted by the DVRPC Board on January 26, 2012 and published in April 2012 in Analytical Data Report 18. On February 28, 2013, the DVRPC Board amended the 2040 and interim year population forecasts for Upper Merion Township in Montgomery County, Pennsylvania, to account for a significant residential development that was unforeseen when the 2040 population forecasts were adopted in January 2012. This amendment resulted in corresponding revisions to the population forecasts for Montgomery County and the DVRPC region as a whole. This amended analytical data report includes these revisions. This report also consolidates the adopted population forecasts for Princeton Township and Princeton Borough in Mercer County, New Jersey, which merged and became one municipality known simply as Princeton on January 1, 2013. Additionally, inconsistencies in some summary totals in ADR 18 caused by rounding were also corrected. The adopted population forecasts provided in this report will serve as the basis for DVRPC’s planning and modeling activities, along with the 2040 employment forecasts that were prepared and adopted in September 2012.  NETS database for 2010 was used for employment data.  http://www.dvrpc.org/asp/pubs/publicationabstract.asp?pub_id=ADR019 http://www.dvrpc.org/asp/pubs/publicationabstract.asp?pub_id=ADR018-A Source of geographic boundaries: DVRPC",df58b28e-5617-4dff-9db1-f8aecf31b738,DVRPC,2016-08-12T18:34:47.679844,org:Organization,Delaware Valley Regional Planning Commission (DVRPC),dcat:Distribution,http://arcgis.dvrpc.org/arcgis/rest/services/Demographics/PopEmpForecastMCD/FeatureServer/0,api,DVRPC Demographic and Employment Forecast Data by Municipality - 2010 to 2040,dcat:Distribution,http://dvrpc.dvrpcgis.opendata.arcgis.com/datasets/e1e3beb6aa144f2b8dd07693567077cc_0.geojson,geojson,DVRPC Demographic and Employment Forecast Data by Municipality - 2010 to 2040,dcat:Distribution,http://dvrpc.dvrpcgis.opendata.arcgis.com/datasets/e1e3beb6aa144f2b8dd07693567077cc_0.csv,text/csv,DVRPC Demographic and Employment Forecast Data by Municipality - 2010 to 2040,dcat:Distribution,http://dvrpc.dvrpcgis.opendata.arcgis.com/datasets/e1e3beb6aa144f2b8dd07693567077cc_0.zip,shp,DVRPC Demographic and Employment Forecast Data by Municipality - 2010 to 2040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Demographic,,,,,,,,,,,,,,,,,,,,,Employment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcat:Dataset,DVRPC 2010 Land Use,public,vcard:Contact,Sean Lawrence,mailto:slawrence@dvrpc.org,"Every five years, since 1990, the Delaware Valley Regional Planning Commission has produced a GIS Land Use layer for its 9-county region. As it was in 2000, digital orthophotography was flown by DVRPC in 2010. Digitizing was done using these 2010 true-color aerials on the ESRI ArcGIS software platform at a 1:2400 (1 inch = 200 feet) scale.",fa4927b4-abff-480c-878f-bb2dcfcc4fb4,DVRPC,2016-08-12T18:30:23.607132,org:Organization,Delaware Valley Regional Planning Commission (DVRPC),dcat:Distribution,http://arcgis.dvrpc.org/arcgis/rest/services/Planning/LandUse2010/MapServer/0,api,DVRPC 2010 Land Use,dcat:Distribution,http://dvrpc.dvrpcgis.opendata.arcgis.com/datasets/c614fd0ae78a4aeaad319ad2e1007cbf_0.geojson,geojson,DVRPC 2010 Land Use,dcat:Distribution,http://dvrpc.dvrpcgis.opendata.arcgis.com/datasets/c614fd0ae78a4aeaad319ad2e1007cbf_0.csv,text/csv,DVRPC 2010 Land Use,dcat:Distribution,http://dvrpc.dvrpcgis.opendata.arcgis.com/datasets/c614fd0ae78a4aeaad319ad2e1007cbf_0.zip,shp,DVRPC 2010 Land Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Land Use,,,,,,,,,,,,,,,,,,,,,Planning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcat:Dataset,DVRPC Circuit Trails,public,vcard:Contact,Sean Lawrence,mailto:slawrence@dvrpc.org,"Greater Philadelphia is a region blessed with a variety of opportunities to create a connected network of multi-use trails, including both right-of-ways (ROWs) inherited from the area's long history as a hub of railroad activity and greenway corridors that follow the region's creek buffering and park systems. Some of these opportunities have been capitalized upon—a number of significant trail segments already exist or are currently moving toward construction—but ""gaps"" still exist. In May 2012, DVRPC Board Member Terence Farrell and DVRPC Executive Director Barry Seymour joined Philadelphia Mayor Michael Nutter to celebrate the efforts of foundations, governments, non-profits, economic development professionals, and numerous other groups to fill these gaps and create an interconnected network of multi-use trails called The Circuit.This dataset reflects trail status and is a conceptual dataset - to be used at the regional-level only. Connect the Circuit",8970f7ea-53ee-42f5-9a6c-d41c54930824,Bicycle,2016-08-12T15:16:11.547970,org:Organization,Delaware Valley Regional Planning Commission (DVRPC),dcat:Distribution,http://arcgis.dvrpc.org/arcgis/rest/services/Transportation/CircuitTrails/FeatureServer/0,api,DVRPC Circuit Trails,dcat:Distribution,http://dvrpc.dvrpcgis.opendata.arcgis.com/datasets/c830cdb70f654c36bfd88eb7ed4bc424_0.geojson,geojson,DVRPC Circuit Trails,dcat:Distribution,http://dvrpc.dvrpcgis.opendata.arcgis.com/datasets/c830cdb70f654c36bfd88eb7ed4bc424_0.csv,text/csv,DVRPC Circuit Trails,dcat:Distribution,http://dvrpc.dvrpcgis.opendata.arcgis.com/datasets/c830cdb70f654c36bfd88eb7ed4bc424_0.zip,shp,DVRPC Circuit Trails,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Circuit,,,,,,,,,,,,,,,,,,,,,DVRPC,,,,,,,,,,,,,Pedestrian,Trails,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcat:Dataset,DVRPC Traffic Counts,public,vcard:Contact,Sean Lawrence,mailto:slawrence@dvrpc.org,"DVRPC collects traffic volume, bicycle, and pedestrian counts at over 5,000 locations each year. The data is collected by the pneumatic tubes you see laying across the road. DVRPC also obtains traffic data collected by other entities and includes that data in its database as a public service. Traffic data is used by transportation engineers and planners, developers, market analysts, and may be of interest to the general public.  This file is updated nightly.",c77a7c8d-9541-4992-8780-77b1032131fe,AADT,2016-08-10T13:15:00.952404,org:Organization,Delaware Valley Regional Planning Commission (DVRPC),dcat:Distribution,http://arcgis.dvrpc.org/arcgis/rest/services/Transportation/TrafficCounts/FeatureServer/0,api,DVRPC Traffic Counts,dcat:Distribution,http://dvrpc.dvrpcgis.opendata.arcgis.com/datasets/8eb412d170af43e58dbb9ff382e71777_0.geojson,geojson,DVRPC Traffic Counts,dcat:Distribution,http://dvrpc.dvrpcgis.opendata.arcgis.com/datasets/8eb412d170af43e58dbb9ff382e71777_0.csv,text/csv,DVRPC Traffic Counts,dcat:Distribution,http://dvrpc.dvrpcgis.opendata.arcgis.com/datasets/8eb412d170af43e58dbb9ff382e71777_0.zip,shp,DVRPC Traffic Counts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DVRPC,,,,,,,,,,,,,,,,,,,,,Traffic Count,,,,,,,,,,,,,Volume,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcat:Dataset,DVRPC's Connections 2040 Choices & Voices,public,vcard:Contact,Michael Boyer,mailto:mboyer@dvrpc.org,"Choices & Voices version 2.1 allows you to participate in developing a vision for growth and development in Greater Philadelphia between now and 2040. Identify your preferred development pattern, and then select regional funding levels and major transportation projects that you would like to see happen over the next 27 years. This application is crowdsourced, so you'll be able to compare your scenario to the vision created by all other participants.

This version of Choices & Voices has been updated to correspond with the recently amended Connections 2040 Plan for Greater Philadelphia. This amendment reflects transportation increased funding levels in Pennsylvania from the passage of Act 89 of 2013. 

Choices & Voices was a winner of the U.S. DOT 2014 Data Innovation Challenge.",9fd0b70e-3944-489c-b4c2-1ed1807c5e11,DVRPC,2016-06-14T18:42:56.917433,org:Organization,Delaware Valley Regional Planning Commission (DVRPC),dcat:Distribution,http://www.dvrpc.org/asp/ChoicesAndVoices/,HTML,DVRPC's Connections 2040 Choices & Voices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Greater Philadelphia,,,,,,,,,,,,,,,,,,,,,Planning,,,,,,,,,,,,,Transportation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcat:Dataset,Community Services,public,vcard:Contact,Brad Steinberg,mailto:steinbergbrad@gmail.com,"A list of humanitarian resources within Philadelphia. Includes homeless shelters, health clinics, food pantries, soup kitchens, women and children shelters, etc.",83e4426d-33bf-4868-ab8d-5f9b3798c2f3,Homelessness,2016-05-16T17:29:41.622243,org:Organization,Code for Philly,dcat:Distribution,https://github.com/CfABrigadePhiladelphia/RAPper/blob/master/data.csv,text/csv,Community Services Dataset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clothing,,,,,,,,,,,,,,,,,,,,,food,,,,,,,,,,,,,health,homeless,homeless shelter,homelessness,shelter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcat:Dataset,Residential Parking Permit Districts,public,vcard:Contact,Jennifer Johnson,mailto:jennifer.johnson@phila.gov,Trouble downloading this City dataset? Email ithelp@phila.gov,4d2d4620-329c-4e77-a020-2f2ff78b3733,Philadelphia Parking Authority,2016-04-12T15:28:05.498247,org:Organization,City of Philadelphia,dcat:Distribution,https://data.phila.gov/api/views/6tns-3zss/rows.csv?accessType=DOWNLOAD,text/csv,Residential Parking Permit Districts CSV,dcat:Distribution,https://data.phila.gov/resource/6tns-3zss.json,api,Residential Parking Permit Districts API,dcat:Distribution,http://dev.socrata.com/foundry/#/data.phila.gov/6tns-3zss,HTML,Residential Parking Permit Districts API Documentation,dcat:Distribution,http://www.phila.gov,HTML,Residential Parking Permit Districts Metadata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcat:Dataset,Parks and Recreation Programs,public,vcard:Contact,Andy Viren,mailto:andy.viren@phila.gov,Trouble downloading this City dataset? Email ithelp@phila.gov,56b72fe2-f1c9-492b-8060-493579174097,Department of Parks and Recreation,2016-04-12T15:26:44.059157,org:Organization,City of Philadelphia,dcat:Distribution,http://www.phila.gov,text/csv,Upcoming Programs CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcat:Dataset,Philadelphia Hospitals,public,vcard:Contact,Amory Hillengas,mailto:amory.hillengas@phila.gov,"Used primarily for cartographic purposes.

Trouble downloading this City dataset? Email ithelp@phila.gov",2814e6c5-ab74-42ba-b6bd-ce42cf34b0ae,Public Health,2016-04-12T14:59:48.196916,org:Organization,City of Philadelphia,dcat:Distribution,http://gis.phila.gov/ArcGIS/rest/services/PhilaGov/Hospitals/MapServer,api,Hospital ArcGIS Rest API,dcat:Distribution,http://www.arcgis.com/home/item.html?id=a0d80f5946074a8abcde0309af0ce266,HTML,Hospital Metadata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcat:Dataset,Vending Prohibited Streets,public,vcard:Contact,Joseph Gruber,mailto:joseph.gruber@phila.gov,"Streets where vending is prohibited.  Used citywide as base layer for many purposes/applications. The street centerline is available for reference purposes only and does not represent exact engineering specifications. The Philadelphia Streets Department makes no guarantees as to the accuracy of the layer.

Trouble downloading this City dataset? Email ithelp@phila.gov",d3dc9398-467d-48f9-8b3b-4ec155d7e7b4,Licenses and Inspections,2016-04-12T14:56:42.002113,org:Organization,City of Philadelphia,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/08c8b2294f0843a49f5be9540fcab268_0.csv,text/csv,Vending Prohibited Streets CSV,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/08c8b2294f0843a49f5be9540fcab268_0.kml,KML,Vending Prohibited Streets KML,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/08c8b2294f0843a49f5be9540fcab268_0.zip,shp,Vending Prohibited Streets SHP,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/08c8b2294f0843a49f5be9540fcab268_0.geojson,geojson,Vending Prohibited Streets GeoJSON,dcat:Distribution,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/Vending_Prohibited_Streets/FeatureServer/0/query?outFields=*&where=1%3D1,api,Vending Prohibited Streets GeoService,dcat:Distribution,http://metadata.phila.gov/#home/datasetdetails/5543867520583086178c4f3d/representationdetails/55438ac69b989a05172d0d73/,HTML,Vending Prohibited Streets Metadata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcat:Dataset,Park Entrances,public,vcard:Contact,Nora Dougherty,mailto:nora.dougherty@phila.gov,"Park Entrances are places where pedestrians and or vehicular traffic can enter into one of Philadelphia Parks and Recreation watershed parks listed below in the Description section.

Trouble downloading this City dataset? Email ithelp@phila.gov",a289b0e0-43b0-458b-9e25-c5ff16193542,Department of Parks and Recreation,2016-04-12T14:33:29.747374,org:Organization,City of Philadelphia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcat:Dataset,Licenses and Inspections Cases,public,vcard:Contact,Joseph Gruber,mailto:joseph.gruber@phila.gov,"A case is a recorded instance, created when a property is inspected and cited for one or more violations of the Philadelphia Code.

Trouble downloading this City dataset? Email ithelp@phila.gov",55bc3d48-c3c9-4df0-900c-58945a4b190d,Licenses and Inspections,2016-04-12T14:22:20.969487,org:Organization,City of Philadelphia,dcat:Distribution,http://gis.phila.gov/gisdata/ODP/LNI_Cases.csv,text/csv,Licenses and Inspections Cases CSV,dcat:Distribution,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/Cases/FeatureServer/0/query?outFields=*&where=1%3D1,api,Licenses and Inspections Cases GeoService,dcat:Distribution,http://gis.phila.gov/gisdata/ODP/LNI_Cases.zip,shp,Licenses and Inspections Cases SHP,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/d85969469abc48f3abf371e9967df725_0.geojson,geojson,Licenses and Inspections Cases GeoJSON,dcat:Distribution,http://metadata.phila.gov/#home/datasetdetails/5543ca7a5c4ae4cd66d3ff88/representationdetails/5571b1bce4fb1d91393c215a/,HTML,Licenses and Inspections Metadata,dcat:Distribution,http://services.phila.gov/PhillyApi/Data/v1.0/cases,api,Licenses and Inspections Cases API,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcat:Dataset,Snow Categories,public,vcard:Contact,max.steinbrenner@phila.gov,mailto:max.steinbrenner@phila.gov,"Shows snow categories for snow deployment.

Trouble downloading this City dataset? Email ithelp@phila.gov",9fcb84b5-f634-4e6f-8c47-ea0a99e63772,Streets Department,2016-04-12T14:19:38.962783,org:Organization,City of Philadelphia,dcat:Distribution,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/SNOWCAT_WS/FeatureServer/0/query?outFields=*&where=1%3D1,geoservice,Snow Categories Geoservice,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/7f1ea77a30484d8a886d50e85c130145_0.csv,text/csv,Snow Categories CSV,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/7f1ea77a30484d8a886d50e85c130145_0.kml,KML,Snow Categories KML,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/7f1ea77a30484d8a886d50e85c130145_0.zip,shp,Snow Categories SHP,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/7f1ea77a30484d8a886d50e85c130145_0.geojson,geojson,Snow Categories GeoJSON,dcat:Distribution,http://metadata.phila.gov/#home/datasetdetails/555f8132f15fcb6c6ed4412e/representationdetails/5600461b2949812a10d4d12d/,HTML,Snow Categories Metadata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcat:Dataset,Rubbish/Recycling Collection Day Boundary,public,vcard:Contact,Andrew Newell,mailto:andrew.newell@phila.gov,"The data is used to determine the day of collection for a given location and set of households in the City of Philadelphia.  The file is also used to aggregate data such as households, tonnage, and mileage.

This polygon layer has an accompanying arc layer. Certain arcs in the arc layer contain data signifying information relating it to the polygon layer. It can tell you if both sides of the arc belong to one of the bounding polygons.  All the arcs, including those with no boundary info, have naming attributes for labeling the polygon borders.  Contact the Streets GIS unit for public consumption of the corresponding arc layer.

Trouble downloading this City dataset? Email ithelp@phila.gov",fc0fb1d6-37ca-4cad-9acd-6a58051de896,Street Department,2016-04-12T14:14:29.946085,org:Organization,City of Philadelphia,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/9d5b4ec9b7a8498faa9a78ecbf6d9b32_0.csv,text/csv,Rubbish Recycling Collection Boundary CSV,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/9d5b4ec9b7a8498faa9a78ecbf6d9b32_0.kml,KML,Rubbish Recycling Collection Boundary KML,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/9d5b4ec9b7a8498faa9a78ecbf6d9b32_0.zip,shp,Rubbish Recycling Collection Boundary SHP,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/9d5b4ec9b7a8498faa9a78ecbf6d9b32_0.geojson,geojson,Rubbish Recycling Collection Boundary GeoJSON,dcat:Distribution,https://www.arcgis.com/home/item.html?id=9d5b4ec9b7a8498faa9a78ecbf6d9b32,HTML,Rubbish Recycling Collection Boundary Metadata,dcat:Distribution,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/Rubbish_Recyc_Coll_Bnd/FeatureServer/0/query?outFields=*&where=1%3D1,api,Rubbish Recycling Collection Boundary (Polygon) GeoService,dcat:Distribution,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/Rubbish_Recyc_Coll_Bnd_Arcs/FeatureServer/0/query?outFields=*&where=1%3D1,api,Rubbish Recycling Collection Boundary (Polyline) GeoService,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcat:Dataset,Vending Prohibited Areas,public,vcard:Contact,Joseph Gruber,mailto:joseph.gruber@phila.gov,"Areas where vending is prohibited in the city of Philadelphia.

Trouble downloading a City dataset? Email ithelp@phila.gov",49c6b0de-8e54-4260-a057-8c6704f9101f,Licenses and Inspections,2016-04-12T14:09:22.971010,org:Organization,City of Philadelphia,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/ce24c5700c7b4c70bead03181934c573_0.csv,text/csv,Vending Prohbitied Areas CSV,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/ce24c5700c7b4c70bead03181934c573_0.kml,KML,Vending Prohibited Areas KML,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/ce24c5700c7b4c70bead03181934c573_0.zip,shp,Vending Prohibited Areas SHP,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/ce24c5700c7b4c70bead03181934c573_0.geojson,geojson,Vending Prohibited Areas GeoJSON,dcat:Distribution,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/Vending_Prohibited_Areas/FeatureServer/0/query?outFields=*&where=1%3D1,api,Vending Prohibited Areas GeoService,dcat:Distribution,http://cityofphiladelphia.github.io/metadata-catalog/#manage/datasetdetails2/55e757cb0cabb1575717e44b/viewrepresentationdetails/55e7584b62595a08636c4b28/,HTML,Vending Prohibited Areas Metadata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
