identifier,code,title,alternativeTitle,description,genre,subject,format,type,geometryType,dateIssued,temporalCoverage,Date,spatialCoverage,spatial,provenance,isPartOf,publisher,creator,landingPage,downloadURL,webService,metadataURL,serverType,keywords
df7639f0c4b94f69b31fb61ade0ed7cf,12b-097,2007 Lake County Aerial - SE Quarter,,"This six inch pixel resolution color aerial photography was flown between April 16, 2007 and May 7, 2007. The files are provided in JPEG2000, an open format supported by most GIS and CAD software packages. Its intended usage for viewing is 1 = 100. The photography has been orthorectified to meet National Map Accuracy Standards for its capture scale. The images are georeferenced to the Illinois State Plane, Eastern Zone, using the NAD83 HARN horizontal datum. The data set is tiled for dissemination into many separate tiles. Each tile is a section in the Public Land Survey System. The first two digits are the township, the next two are the range and the final two are the section.",error,,error,error,,2018-02-02T17:54:53.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/df7639f0c4b94f69b31fb61ade0ed7cf,error,https://s3.amazonaws.com/lakecountygis-public/aerials/LakeCounty2007AerialsSE.zip,,,Orthophotography|Orthophoto|Orthoimagery|Digital orthophoto|Digital orthorectified imagery|Digital orthoimagery|High resolution orthoimagery|Imagery|Aerial photography|Satellite imagery|Air imagery|Historic aerial imagery|Color aerial imagery|Air Photo2007
7da815544bdb4152b16ddf586c3be2c1,12b-097,Community High School Dictrict 128,,Community High School Dictrict 128,Flagged,,PDF,,,2018-08-15T17:14:39.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/7da815544bdb4152b16ddf586c3be2c1,,https://maps.lakecountyil.gov/Output/DistrictMaps/schl/CommunityHighSchoolDistrict128.pdf,,,Lake County Illinois|PDF|Printed Maps|Individual District Map|High School Districts
1c4a6ec79278404d91b59f706ac4c8f4,12b-097,Election Precinct 264,,Election Precinct 264,Flagged,,PDF,,,2018-08-15T16:58:21.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/1c4a6ec79278404d91b59f706ac4c8f4,,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/264.pdf,,,Lake County Illinois|PDF|Printed Maps|PoliticalElection Map|Election Precincts
00f24373a440410499c827072a74123f,12b-097,2009 Lake County Aerial - NE Quarter,,"This six inch pixel resolution color aerial photography was flown between May 9, 2009 and May 26, 2009. The files are provided in JPEG2000, an open format supported by most GIS and CAD software packages. Its intended usage for viewing is 1 = 100. The photography has been orthorectified to meet National Map Accuracy Standards for its capture scale. The images are georeferenced to the Illinois State Plane, Eastern Zone, using the NAD83 NSRS2007 horizontal datum. The data set is tiled for dissemination into many separate tiles, each of which is 2500 feet on a side.",error,,error,error,,2018-02-02T17:58:31.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/00f24373a440410499c827072a74123f,error,https://s3.amazonaws.com/lakecountygis-public/aerials/LakeCounty2009AerialsNE.zip,,,Orthophotography|Orthophoto|Orthoimagery|Digital orthophoto|Digital orthorectified imagery|Digital orthoimagery|High resolution orthoimagery|Imagery|Aerial photography|Satellite imagery|Air imagery|Historic aerial imagery|Color aerial imagery|Air Photo|2009
91e4a5c6d8224e2f983087ab77196432,12b-097,2000 Lake County Aerial - NW Quarter,,"This six inch pixel resolution black and white aerial photography was flown April 22, 2000, at a negative scale of 1 = 833, flying at an altitude of 5000 feet. The files are provided in JPEG2000, an open format supported by most GIS and CAD software packages. Its intended usage for viewing is 1 = 100. The photography has been orthorectified to meet National Map Accuracy Standards for its capture scale. The images are georeferenced to the Illinois State Plane, Eastern Zone, using the NAD83 HARN horizontal datum. The data set is tiled for dissemination into many separate tiles. Each tile is a section in the Public Land Survey System. The first two digits are the township, the next two are the range and the final two are the section.",error,,error,error,,2018-02-01T20:09:46.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/91e4a5c6d8224e2f983087ab77196432,error,https://s3.amazonaws.com/lakecountygis-public/aerials/LakeCounty2000AerialsNW.zip,,,Orthophotography|Orthophoto|Orthoimagery|Digital orthophoto|Digital orthorectified imagery|Digital orthoimagery|High resolution orthoimagery|Imagery|Aerial photography|Satellite imagery|Air imagery|Historic aerial imagery|Color aerial imagery|Air Photo2000
7a74e2c76a7a4860acdf922155e88233,12b-097,Bannockburn Special Service Area 6a,,Bannockburn Special Service Area 6a,Flagged,,PDF,,,2018-08-15T17:18:30.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/7a74e2c76a7a4860acdf922155e88233,,https://maps.lakecountyil.gov/Output/DistrictMaps/spec/BannockburnSpecialServiceArea6a.pdf,,,Lake County Illinois|PDF|Printed Maps|Individual District Map|Special Service Areas
697fde1b0c2b41dbadd4da6b3605340d,12b-097,2017 Lake County Aerial Color InfraRed (CIR) - NE Quarter,,"This three inch pixel resolution color infrared aerial photography was flown between March 11, 2017 and April 12, 2017. The files are provided in JPEG2000, an open format supported by most GIS and CAD software packages. Its intended usage for viewing is 1 = 100. The photography has been orthorectified to meet National Map Accuracy Standards for its capture scale. The images are georeferenced to the Illinois State Plane, Eastern Zone, using the NAD83 2011 horizontal datum. Color InfraRed (CIR) imagery allows users to see the electromagnetic spectrum beyond the visible range. It does this by using the visible spectrum (red, green, blue) and combining it with the Near InfraRed (NIR) spectrum. CIR imagery is useful for determining the health of vegetation, which show up in various shades of red. It can also be helpful in identifying features like water, paved surfaces or non-vegetated areas, which appear black or grey respectively. The data set is tiled for dissemination into many separate tiles, each of which is 2500 feet on a side.",error,,error,error,,2018-02-02T18:24:47.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/697fde1b0c2b41dbadd4da6b3605340d,error,https://s3.amazonaws.com/lakecountygis-public/aerials/LakeCounty2017CIRAerialsNE.zip,,,Orthophotography|Orthophoto|Orthoimagery|Digital orthophoto|Digital orthorectified imagery|Digital orthoimagery|High resolution orthoimagery|Imagery|Aerial photography|Satellite imagery|Air imagery|Historic aerial imagery|Color aerial imagery|Air Photo|Color InfraRed|2017
2d1d2526497c46898062626e6a7100d1,12b-097,Election Precinct 140,,Election Precinct 140,Flagged,,PDF,,,2018-08-15T16:51:13.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/2d1d2526497c46898062626e6a7100d1,,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/140.pdf,,,Lake County Illinois|PDF|Printed Maps|PoliticalElection Map|Election Precincts
a88ab5a945d44e8b922085476727792a,12b-097,Beach Park Drainage District,,Beach Park Drainage District,Flagged,,PDF,,,2018-08-15T16:37:05.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/a88ab5a945d44e8b922085476727792a,,https://maps.lakecountyil.gov/Output/DistrictMaps/drainage/beachpark_dd.pdf,,,Lake County Illinois|PDF|Printed Maps|Individual District Map|Drainage Districts
5fc4f87136004b239c98a928ad9111fe,12b-097,Election Precinct 181,,Election Precinct 181,Flagged,,PDF,,,2018-08-15T16:53:41.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/5fc4f87136004b239c98a928ad9111fe,,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/181.pdf,,,Lake County Illinois|PDF|Printed Maps|PoliticalElection Map|Election Precincts
919ff293dd5448b4863dbb82eedb209f,12b-097,Deer Park Special Service Area 9,,Deer Park Special Service Area 9,Flagged,,PDF,,,2018-08-15T17:20:21.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/919ff293dd5448b4863dbb82eedb209f,,https://maps.lakecountyil.gov/Output/DistrictMaps/spec/DeerParkSpecialServiceArea9.pdf,,,Lake County Illinois|PDF|Printed Maps|Individual District Map|Special Service Areas
e611a4c28c09487d9c492d59d43b21b5,12b-097,"Lake County, IL Soils Documentation",,"This document contains Terms of Use, data description, and attribute explanation for the LakeCounty_SoilData service.",error,,error,error,,2016-07-21T20:57:48.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/e611a4c28c09487d9c492d59d43b21b5,error,https://www.arcgis.com/sharing/rest/content/items/e611a4c28c09487d9c492d59d43b21b5/data,,,Lake County Illinois|soils|soil survey|Soil Survey Geographic|SSURGO|USGS Geographic Names Information System|GNIS
5fe16f16f43a4545881908a75dbb675d,12b-097,Cuba Township College,,Cuba Township College,Flagged,,PDF,,,2018-08-15T17:34:52.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/5fe16f16f43a4545881908a75dbb675d,,https://maps.lakecountyil.gov/Output/TownshipMaps/ccubacoll.pdf,,,Lake County Illinois|PDF|Printed Maps|Township Map|Cuba Township
91b59f67eecb43e2bb28e9d3f52b1dd4,12b-097,Lake County Wetland Inventory Data Dictionary,,"An in-depth description of the LCWI GIS dataset outlining terms of use, update frequency, attribute explanations, and more.",error,,error,error,,2017-10-06T17:16:46.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/91b59f67eecb43e2bb28e9d3f52b1dd4,error,https://www.arcgis.com/sharing/rest/content/items/91b59f67eecb43e2bb28e9d3f52b1dd4/data,,,Lake County  Illinois|LCWI|Lake County Wetland Inventory|readme|Data Dictionary
f9cdc1e483ec4e1192fae849f9bb5743,12b-097,Election Precinct 270,,Election Precinct 270,Flagged,,PDF,,,2018-08-15T16:58:41.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/f9cdc1e483ec4e1192fae849f9bb5743,,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/270.pdf,,,Lake County Illinois|PDF|Printed Maps|PoliticalElection Map|Election Precincts
bc32859e2dd34c2a8b9fbf0ff234cd12,12b-097,2004 Lake County Aerial - NW Quarter,,"This one foot pixel resolution black and white aerial photography was flown April 5, 2004 at a negative scale of 1 = 1666 (a scale ratio of 1:20000) flying at an altitude of 10,000 feet above mean terrain. The files are provided in JPEG2000, an open format supported by most GIS and CAD software packages. Its intended usage for viewing is 1 = 200. The photography has been orthorectified to meet National Map Accuracy Standards for its capture scale. The images are georeferenced to the Illinois State Plane, Eastern Zone, using the NAD83 HARN horizontal datum. The data set is tiled for dissemination into many separate tiles. Each tile is a section in the Public Land Survey System. The first two digits are the township, the next two are the range and the final two are the section.",error,,error,error,,2018-02-02T17:39:01.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/bc32859e2dd34c2a8b9fbf0ff234cd12,error,https://s3.amazonaws.com/lakecountygis-public/aerials/LakeCounty2004AerialsNW.zip,,,Orthophotography|Orthophoto|Orthoimagery|Digital orthophoto|Digital orthorectified imagery|Digital orthoimagery|High resolution orthoimagery|Imagery|Aerial photography|Satellite imagery|Air imagery|Historic aerial imagery|Color aerial imagery|Air Photo|2004
df7d09a3248f40b68314f75ba9119cca,12b-097,2005 Lake County Aerial - SE Quarter,,"This six inch pixel resolution black and white aerial photography was flown between April 4, 2005 and April 9, 2005 at a negative scale of 1 = 660 (a scale ratio of 1:7,920) flying at an altitude of 4,500 feet above mean terrain. The files are provided in JPEG2000, an open format supported by most GIS and CAD software packages. Its intended usage for viewing is 1 = 100. The photography has been orthorectified to meet National Map Accuracy Standards for its capture scale. The images are georeferenced to the Illinois State Plane, Eastern Zone, using the NAD83 HARN horizontal datum. The data set is tiled for dissemination into many separate tiles. Each tile is a section in the Public Land Survey System. The first two digits are the township, the next two are the range and the final two are the section.",error,,error,error,,2018-02-02T17:44:45.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/df7d09a3248f40b68314f75ba9119cca,error,https://s3.amazonaws.com/lakecountygis-public/aerials/LakeCounty2005AerialsSE.zip,,,Orthophotography|Orthophoto|Orthoimagery|Digital orthophoto|Digital orthorectified imagery|Digital orthoimagery|High resolution orthoimagery|Imagery|Aerial photography|Satellite imagery|Air imagery|Historic aerial imagery|Color aerial imagery|Air Photo|2005
eac89ce8310a4ed5bb9ce6d6238ebd3d,12b-097,Union No1 Middle Fork Drainage District,,Union No1 Middle Fork Drainage District,Flagged,,PDF,,,2018-08-15T16:37:30.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/eac89ce8310a4ed5bb9ce6d6238ebd3d,,https://maps.lakecountyil.gov/Output/DistrictMaps/drainage/unionno1_dd.pdf,,,Lake County Illinois|PDF|Printed Maps|Individual District Map|Drainage Districts
d1f50195291b4435be455b7301519830,12b-097,Bannockburn Special Service Area 5a,,Bannockburn Special Service Area 5a,Flagged,,PDF,,,2018-08-15T17:18:27.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/d1f50195291b4435be455b7301519830,,https://maps.lakecountyil.gov/Output/DistrictMaps/spec/BannockburnSpecialServiceArea5a.pdf,,,Lake County Illinois|PDF|Printed Maps|Individual District Map|Special Service Areas
