identifier,code,title,alternativeTitle,description,genre,subject,format,type,geometryType,dateIssued,temporalCoverage,Date,spatialCoverage,spatial,provenance,publisher,creator,landingPage,downloadURL,webService,metadataURL,serverType,keywords
a19fcbae3e194d59aac5e3bdc0a053fa_0,04b-24021,Banking Easements,,{{default.description}},Geospatial data,,Shapefile,Dataset|Service,Vector,2019-04-18T13:24:00.000Z,,,"Frederick County, Maryland|Maryland","-77.6077,39.283,-77.1545,39.7201",Maryland,"Frederick County, Maryland","Frederick County, MD",http://gis-fcgmd.opendata.arcgis.com/datasets/a19fcbae3e194d59aac5e3bdc0a053fa_0,"http://gis-fcgmd.opendata.arcgis.com/datasets/a19fcbae3e194d59aac5e3bdc0a053fa_0.zip?outSR={""latestWkid"":2248,""wkid"":102685}",https://maps.frederickcountymd.gov/arcgis/rest/services/Environment/ForestEasements/MapServer/0,,MapServer,Banking Easements|Forest Easements
62477f0ebcb2459d9f5799b5be269c27_5,04b-24021,ISTEA,,{{default.description}},Geospatial data,,Shapefile,Dataset|Service,Vector,2015-12-09T13:05:45.000Z,,,"Frederick County, Maryland|Maryland","-77.3818,39.5819,-77.3429,39.7196",Maryland,"Frederick County, Maryland","Frederick County, MD",http://gis-fcgmd.opendata.arcgis.com/datasets/62477f0ebcb2459d9f5799b5be269c27_5,"http://gis-fcgmd.opendata.arcgis.com/datasets/62477f0ebcb2459d9f5799b5be269c27_5.zip?outSR={""latestWkid"":2248,""wkid"":102685}",https://maps.frederickcountymd.gov/arcgis/rest/services/Environment/AgPreservation/MapServer/5,,MapServer,Frederick County|Agricultural Preservation|ISTEA
81283640494f43c9b96922a196fd21cd_1,04b-24021,Highway Plan,,"The Comprehensive Land Use Designations represent where and what type of development may occur within the next 20 -30 years. The data was adopted on April 8, 2010, as part of the Countywide Comprehensive Plan update. The Plan was amended September 13, 2012.  The areas are reflective of the April 2010 parcel data and are areas of development types such as Agricultural/Rural, Open Space, Residential, and Commercial. This data is for display purposes only. This data should be used in conjunction with the other Comprehensive Land Use Plan layers in order to fully understand and properly represent the Comprehensive Land Use Plan. The Highway Plan is part of the Comprehensive Land Use Plan and is not reflective of the Master Transportation Plan. The line work indicates both existing and proposed roads throughout Frederick County. The existing road networks were digitized using the most current centerlines available at the time of creation. The proposed roads are approximate lines for display purposes and do not reflect exact future road network locations. This data is for display purposes only and should be used in conjunction with the other Comprehensive Land Use Plan layers in order to fully understand and properly represent the Comprehensive Land Use Plan.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-04-18T11:55:59.000Z,,,"Frederick County, Maryland|Maryland","-77.6761,39.2304,-77.1164,39.7206",Maryland,"Frederick County, Maryland","Frederick County, MD",http://gis-fcgmd.opendata.arcgis.com/datasets/81283640494f43c9b96922a196fd21cd_1,"http://gis-fcgmd.opendata.arcgis.com/datasets/81283640494f43c9b96922a196fd21cd_1.zip?outSR={""latestWkid"":2248,""wkid"":102685}",https://maps.frederickcountymd.gov/arcgis/rest/services/Planning/ComprehensivePlan/MapServer/1,,MapServer,Highway Plan|Comprehensive Plan
b0fc3429500d436fa2902f10903a4968_3,04b-24021,Comprehensive Plan Designation,,{{default.description}},Geospatial data,,Shapefile,Dataset|Service,Vector,2019-04-18T11:58:04.000Z,,,"Frederick County, Maryland|Maryland","-77.6764,39.2187,-77.1074,39.7214",Maryland,"Frederick County, Maryland","Frederick County, MD",http://gis-fcgmd.opendata.arcgis.com/datasets/b0fc3429500d436fa2902f10903a4968_3,"http://gis-fcgmd.opendata.arcgis.com/datasets/b0fc3429500d436fa2902f10903a4968_3.zip?outSR={""latestWkid"":2248,""wkid"":102685}",https://maps.frederickcountymd.gov/arcgis/rest/services/Planning/ComprehensivePlan/MapServer/3,,MapServer,Comprehensive Plan Designation|Comprehensive Plan
c3afc77cc3524a25bdefc26213c2fab0_2,04b-24021,High School Districts,,{{default.description}},Geospatial data,,Shapefile,Dataset|Service,Vector,2015-12-08T20:27:56.000Z,,,"Frederick County, Maryland|Maryland","-77.6764,39.2187,-77.1074,39.7214",Maryland,"Frederick County, Maryland","Frederick County, MD",http://gis-fcgmd.opendata.arcgis.com/datasets/c3afc77cc3524a25bdefc26213c2fab0_2,"http://gis-fcgmd.opendata.arcgis.com/datasets/c3afc77cc3524a25bdefc26213c2fab0_2.zip?outSR={""latestWkid"":2248,""wkid"":102685}",https://maps.frederickcountymd.gov/arcgis/rest/services/PublicSchools/SchoolDistricts/MapServer/2,,MapServer,Frederick County|Public School Districts|High School Districts
2c077808ef8c4dc2ac95a28ad9a0e0ad_9,04b-24021,Watersheds (Frederick County),,{{default.description}},Geospatial data,,Shapefile,Dataset|Service,Vector,2019-04-16T20:09:51.000Z,,,"Frederick County, Maryland|Maryland","-77.6768,39.2187,-77.1071,39.7207",Maryland,"Frederick County, Maryland","Frederick County, MD",http://gis-fcgmd.opendata.arcgis.com/datasets/2c077808ef8c4dc2ac95a28ad9a0e0ad_9,"http://gis-fcgmd.opendata.arcgis.com/datasets/2c077808ef8c4dc2ac95a28ad9a0e0ad_9.zip?outSR={""latestWkid"":2248,""wkid"":102685}",https://maps.frederickcountymd.gov/arcgis/rest/services/Environment/Hydrography/MapServer/9,,MapServer,Hydrography|Watersheds
87cf1fe150dd4a49a2d5cacbb73bafa2_3,04b-24021,Ortho Grid (2005),,{{default.description}},Geospatial data,,Shapefile,Dataset|Service,Vector,2019-04-18T13:03:34.000Z,,,"Frederick County, Maryland|Maryland","-77.6788,39.2133,-77.0972,39.7259",Maryland,"Frederick County, Maryland","Frederick County, MD",http://gis-fcgmd.opendata.arcgis.com/datasets/87cf1fe150dd4a49a2d5cacbb73bafa2_3,"http://gis-fcgmd.opendata.arcgis.com/datasets/87cf1fe150dd4a49a2d5cacbb73bafa2_3.zip?outSR={""latestWkid"":2248,""wkid"":102685}",https://maps.frederickcountymd.gov/arcgis/rest/services/Planning/IndexGrids/MapServer/3,,MapServer,Ortho Grid (2005)|Index Grids
1da1032387dd4e4f8e5049834152b28d_0,04b-24021,Farmer's Markets,,{{default.description}},Geospatial data,,Shapefile,Dataset|Service,Vector,2019-04-18T13:43:54.000Z,,,"Frederick County, Maryland|Maryland","-77.6276,39.3123,-77.3127,39.7009",Maryland,"Frederick County, Maryland","Frederick County, MD",http://gis-fcgmd.opendata.arcgis.com/datasets/1da1032387dd4e4f8e5049834152b28d_0,"http://gis-fcgmd.opendata.arcgis.com/datasets/1da1032387dd4e4f8e5049834152b28d_0.zip?outSR={""latestWkid"":2248,""wkid"":102685}",https://maps.frederickcountymd.gov/arcgis/rest/services/Features/PointsOfInterest/MapServer/0,,MapServer,Farmers Market|Points Of Interest
2b86c7cc511b4e51ab3638f1e811c06a_0,04b-24021,Community Facilities,,"The Comprehensive Land Use Plan is a subset of various layers, which are intended to represent how Frederick County may develop within the next 20 - 30 years and is sanctioned by the Frederick County Board of County Commissioners. These data sets, which include the Comprehensive Land Use Plan Designations, Community Facilities, Highway Plan, and Community Growth Boundaries, should be used together in order to fully represent and understand how Frederick County may grow within the next 20-30 years. Using the individual layers alone may misrepresent the Comprehensive Land Use Plan. The most recent Countywide Comprehensive Plan was adopted on April 8, 2010. The Facilities were amended September 13, 2012. This data is not a reflection of current ground conditions nor should it be used for engineering or surveying purposes. The Community Facilities are part of the overall Comprehensive Land Use. The data represents existing and proposed locations of community facilities. These facilities include locations of existing and proposed parks, schools, libraries, police, fire, and transit stations, interchanges, and landfills. The proposed facilities are approximate locations where future faculties may be needed. They are not fixed on specific properties. This data is for display purposes only. This data should be used in conjunction with the other Comprehensive Land Use Plan layers in order to fully understand and properly represent the Comprehensive Land Use Plan.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-04-18T11:54:34.000Z,,,"Frederick County, Maryland|Maryland","-77.6714,39.2736,-77.1672,39.7129",Maryland,"Frederick County, Maryland","Frederick County, MD",http://gis-fcgmd.opendata.arcgis.com/datasets/2b86c7cc511b4e51ab3638f1e811c06a_0,"http://gis-fcgmd.opendata.arcgis.com/datasets/2b86c7cc511b4e51ab3638f1e811c06a_0.zip?outSR={""latestWkid"":2248,""wkid"":102685}",https://maps.frederickcountymd.gov/arcgis/rest/services/Planning/ComprehensivePlan/MapServer/0,,MapServer,Community Facilities|Comprehensive Plan
ada8ae3767ee4043ad3f53f69a783785_4,04b-24021,Parks (Polygons),,{{default.description}},Geospatial data,,Shapefile,Dataset|Service,Vector,2019-04-18T19:47:56.000Z,,,"Frederick County, Maryland|Maryland","-77.676,39.2209,-77.1564,39.7088",Maryland,"Frederick County, Maryland","Frederick County, MD",http://gis-fcgmd.opendata.arcgis.com/datasets/ada8ae3767ee4043ad3f53f69a783785_4,"http://gis-fcgmd.opendata.arcgis.com/datasets/ada8ae3767ee4043ad3f53f69a783785_4.zip?outSR={""latestWkid"":2248,""wkid"":102685}",https://maps.frederickcountymd.gov/arcgis/rest/services/Environment/Parks/MapServer/4,,MapServer,Parks|Polygons
ca378efbddd14013ac6d230e2b65f954_0,04b-24021,HistoricCemeteries,,"Historic Cemetery and burial spatial locations were initially collected from the indices and location maps in the books ?Names In Stone? and ?More Names In Stone? by Jacob Holdcraft. The location maps were georeferenced to provide an approximate location for the cemeteries. Aerial Imagery, USGS Quads, MD SDAT, Plat Records, and Pictometry were used to located the cemeteries. The Name, Place Name, and Reference Number field contents were taken directly from the Holdcraft books.  The Location Type field describes the quality of the GIS location, Located, Approximate Location, or Location Unknown. Located cemeteries are either platted or clearly visible and discernable in aerial imagery. Approximately located cemeteries could not be precisely located through plat or located with any confidence using aerial imagery; their spatial location was collected directly from the georeferenced 'Names In Stone' location maps. These mainly comprise family cemeteries/burials.  Location unknown cemeteries were referenced but not located in the 'Names In Stone' maps and comprise 4 locations that are outside of Frederick County. The field verification attribute was added for future dataset improvement.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-07-22T17:25:55.000Z,,,"Frederick County, Maryland|Maryland","-77.7153,39.2257,-76.9506,39.7681",Maryland,"Frederick County, Maryland","Frederick County, MD",http://gis-fcgmd.opendata.arcgis.com/datasets/ca378efbddd14013ac6d230e2b65f954_0,"http://gis-fcgmd.opendata.arcgis.com/datasets/ca378efbddd14013ac6d230e2b65f954_0.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://services5.arcgis.com/o8KSxSzYaulbGcFX/arcgis/rest/services/HistoricCemeteries/FeatureServer/0,,FeatureServer,HistoricCemeteries
2e6352b1d1b74a85b1a3850e6732eac5_1,04b-24021,Park Facilities (Point),,{{default.description}},Geospatial data,,Shapefile,Dataset|Service,Vector,2019-04-18T19:44:59.000Z,,,"Frederick County, Maryland|Maryland","-77.5639,39.2773,-77.2276,39.6418",Maryland,"Frederick County, Maryland","Frederick County, MD",http://gis-fcgmd.opendata.arcgis.com/datasets/2e6352b1d1b74a85b1a3850e6732eac5_1,"http://gis-fcgmd.opendata.arcgis.com/datasets/2e6352b1d1b74a85b1a3850e6732eac5_1.zip?outSR={""latestWkid"":2248,""wkid"":102685}",https://maps.frederickcountymd.gov/arcgis/rest/services/Environment/Parks/MapServer/1,,MapServer,Park Facilities|Parks|Point
cf909825fbc0430f945fc48927df6905_2,04b-24021,City Of Frederick Police (ESZ),,{{default.description}},Geospatial data,,Shapefile,Dataset|Service,Vector,2019-04-22T13:40:09.000Z,,,"Frederick County, Maryland|Maryland","-77.478,39.3923,-77.3455,39.4888",Maryland,"Frederick County, Maryland","Frederick County, MD",http://gis-fcgmd.opendata.arcgis.com/datasets/cf909825fbc0430f945fc48927df6905_2,"http://gis-fcgmd.opendata.arcgis.com/datasets/cf909825fbc0430f945fc48927df6905_2.zip?outSR={""latestWkid"":2248,""wkid"":102685}",https://maps.frederickcountymd.gov/arcgis/rest/services/PublicSafety/ESZ/MapServer/2,,MapServer,City Of Frederick Police|ESZ|Public Safety
6e12e2434fe3487ea3f32b17771ac59d_0,04b-24021,Zoning,,{{default.description}},Geospatial data,,Shapefile,Dataset|Service,Vector,2019-04-18T14:32:42.000Z,,,"Frederick County, Maryland|Maryland","-77.6764,39.2187,-77.1074,39.7214",Maryland,"Frederick County, Maryland","Frederick County, MD",http://gis-fcgmd.opendata.arcgis.com/datasets/6e12e2434fe3487ea3f32b17771ac59d_0,"http://gis-fcgmd.opendata.arcgis.com/datasets/6e12e2434fe3487ea3f32b17771ac59d_0.zip?outSR={""latestWkid"":2248,""wkid"":102685}",https://maps.frederickcountymd.gov/arcgis/rest/services/Planning/Zoning/MapServer/0,,MapServer,Zoning
deea7a4cf5ce41c98091e1c58c551338_5,04b-24021,Hospital,,{{default.description}},Geospatial data,,Shapefile,Dataset|Service,Vector,2019-04-22T17:14:27.000Z,,,"Frederick County, Maryland|Maryland","-77.4149,39.4225,-77.4149,39.4225",Maryland,"Frederick County, Maryland","Frederick County, MD",http://gis-fcgmd.opendata.arcgis.com/datasets/deea7a4cf5ce41c98091e1c58c551338_5,"http://gis-fcgmd.opendata.arcgis.com/datasets/deea7a4cf5ce41c98091e1c58c551338_5.zip?outSR={""latestWkid"":2248,""wkid"":102685}",https://maps.frederickcountymd.gov/arcgis/rest/services/MEDS/MEDS_Point_NE/MapServer/5,,MapServer,Hospital
b07e40b9562b4ef987ebf458a8a1c718_7,04b-24021,MALPF Easement,,{{default.description}},Geospatial data,,Shapefile,Dataset|Service,Vector,2015-12-09T13:07:13.000Z,,,"Frederick County, Maryland|Maryland","-77.6404,39.3832,-77.5888,39.4926",Maryland,"Frederick County, Maryland","Frederick County, MD",http://gis-fcgmd.opendata.arcgis.com/datasets/b07e40b9562b4ef987ebf458a8a1c718_7,"http://gis-fcgmd.opendata.arcgis.com/datasets/b07e40b9562b4ef987ebf458a8a1c718_7.zip?outSR={""latestWkid"":2248,""wkid"":102685}",https://maps.frederickcountymd.gov/arcgis/rest/services/Environment/AgPreservation/MapServer/7,,MapServer,Frederick County|Agricultural Preservation|MALPF Easement
b10e3ef2a2354f36b36d656ea0c66076_0,04b-24021,Traffic Counts (County),,{{default.description}},Geospatial data,,Shapefile,Dataset|Service,Vector,2015-12-08T19:55:32.000Z,,,"Frederick County, Maryland|Maryland","-77.6659,39.2454,-77.1154,39.7204",Maryland,"Frederick County, Maryland","Frederick County, MD",http://gis-fcgmd.opendata.arcgis.com/datasets/b10e3ef2a2354f36b36d656ea0c66076_0,"http://gis-fcgmd.opendata.arcgis.com/datasets/b10e3ef2a2354f36b36d656ea0c66076_0.zip?outSR={""latestWkid"":2248,""wkid"":102685}",https://maps.frederickcountymd.gov/arcgis/rest/services/Transportation/TrafficCounts/MapServer/0,,MapServer,Frederick County|Traffic Counts|County
bab362626e164314b4c9adc1152a48a9_3,04b-24021,Sewer Service Areas (City),,{{default.description}},Geospatial data,,Shapefile,Dataset|Service,Vector,2019-04-18T14:57:33.000Z,,,"Frederick County, Maryland|Maryland","-148.6978,-78.4075,-77.3455,39.4888",Maryland,"Frederick County, Maryland","Frederick County, MD",http://gis-fcgmd.opendata.arcgis.com/datasets/bab362626e164314b4c9adc1152a48a9_3,"http://gis-fcgmd.opendata.arcgis.com/datasets/bab362626e164314b4c9adc1152a48a9_3.zip?outSR={""latestWkid"":2248,""wkid"":102685}",https://maps.frederickcountymd.gov/arcgis/rest/services/Infrastructure/WaterSewer/MapServer/3,,MapServer,Sewer Service Areas|City
fc7f2fd35e7b4ab7838c59813953ebb5_1,04b-24021,Water Service Areas (City),,{{default.description}},Geospatial data,,Shapefile,Dataset|Service,Vector,2019-04-18T14:44:55.000Z,,,"Frederick County, Maryland|Maryland","-77.4779,39.3923,-77.3455,39.4888",Maryland,"Frederick County, Maryland","Frederick County, MD",http://gis-fcgmd.opendata.arcgis.com/datasets/fc7f2fd35e7b4ab7838c59813953ebb5_1,"http://gis-fcgmd.opendata.arcgis.com/datasets/fc7f2fd35e7b4ab7838c59813953ebb5_1.zip?outSR={""latestWkid"":2248,""wkid"":102685}",https://maps.frederickcountymd.gov/arcgis/rest/services/Infrastructure/WaterSewer/MapServer/1,,MapServer,Water Service Areas|City
624cffef598a43bbbe36659d31445152_5,04b-24021,Catchments (Frederick County),,{{default.description}},Geospatial data,,Shapefile,Dataset|Service,Vector,2019-04-16T18:27:50.000Z,,,"Frederick County, Maryland|Maryland","-77.6768,39.2187,-77.1071,39.7207",Maryland,"Frederick County, Maryland","Frederick County, MD",http://gis-fcgmd.opendata.arcgis.com/datasets/624cffef598a43bbbe36659d31445152_5,"http://gis-fcgmd.opendata.arcgis.com/datasets/624cffef598a43bbbe36659d31445152_5.zip?outSR={""latestWkid"":2248,""wkid"":102685}",https://maps.frederickcountymd.gov/arcgis/rest/services/Environment/Hydrography/MapServer/5,,MapServer,Hydrography|Catchments
d96fa0ab376348649cd6344f7cfba6a9_0,04b-24021,Buildings,,{{default.description}},Geospatial data,,Shapefile,Dataset|Service,Vector,2019-04-16T15:05:05.000Z,,,"Frederick County, Maryland|Maryland","-77.6788,39.2152,-77.0973,39.7259",Maryland,"Frederick County, Maryland","Frederick County, MD",http://gis-fcgmd.opendata.arcgis.com/datasets/d96fa0ab376348649cd6344f7cfba6a9_0,"http://gis-fcgmd.opendata.arcgis.com/datasets/d96fa0ab376348649cd6344f7cfba6a9_0.zip?outSR={""latestWkid"":2248,""wkid"":102685}",https://maps.frederickcountymd.gov/arcgis/rest/services/Infrastructure/BuildingFootprints/MapServer/0,,MapServer,Building Footprints
73593333b159477dac09e6fd682746fa_0,04b-24021,Place Names,,{{default.description}},Geospatial data,,Shapefile,Dataset|Service,Vector,2019-04-23T13:23:57.000Z,,,"Frederick County, Maryland|Maryland","-77.6619,39.2553,-77.1687,39.7166",Maryland,"Frederick County, Maryland","Frederick County, MD",http://gis-fcgmd.opendata.arcgis.com/datasets/73593333b159477dac09e6fd682746fa_0,"http://gis-fcgmd.opendata.arcgis.com/datasets/73593333b159477dac09e6fd682746fa_0.zip?outSR={""latestWkid"":2248,""wkid"":102685}",https://maps.frederickcountymd.gov/arcgis/rest/services/Planning/PlaceNamesNoLabel/MapServer/0,,MapServer,Place Names|Political Features
4bcd5721b78046618e1c6655298fc04b_0,04b-24021,Fire Stations,,"Fire station locations in Frederick County, MD",Geospatial data,,Shapefile,Dataset|Service,Vector,2015-12-09T15:10:10.000Z,,,"Frederick County, Maryland|Maryland","-77.6331,39.2841,-77.2455,39.7047",Maryland,"Frederick County, Maryland","Frederick County, MD",http://gis-fcgmd.opendata.arcgis.com/datasets/4bcd5721b78046618e1c6655298fc04b_0,"http://gis-fcgmd.opendata.arcgis.com/datasets/4bcd5721b78046618e1c6655298fc04b_0.zip?outSR={""latestWkid"":2248,""wkid"":102685}",https://maps.frederickcountymd.gov/arcgis/rest/services/PublicSafety/FireStations/MapServer/0,,MapServer,Frederick County|Fire Stations
90bbbdfca6724fadb0ef0e17820d0b41_3,04b-24021,Frederick County Animal Control (ESZ),,{{default.description}},Geospatial data,,Shapefile,Dataset|Service,Vector,2019-04-22T13:41:04.000Z,,,"Frederick County, Maryland|Maryland","-77.6764,39.2187,-77.1071,39.7234",Maryland,"Frederick County, Maryland","Frederick County, MD",http://gis-fcgmd.opendata.arcgis.com/datasets/90bbbdfca6724fadb0ef0e17820d0b41_3,"http://gis-fcgmd.opendata.arcgis.com/datasets/90bbbdfca6724fadb0ef0e17820d0b41_3.zip?outSR={""latestWkid"":2248,""wkid"":102685}",https://maps.frederickcountymd.gov/arcgis/rest/services/PublicSafety/ESZ/MapServer/3,,MapServer,Frederick County Animal Control|ESZ|Public Safety
